1540044965	1540044965	0	1630205852	1630391250
2421454739	2421454739	0	1630975226	1631024693
806442822	806442822	0	1600346449	1624697548
2494296798	2494296798	0	1600348451	1601878085
2309083398	2309083398	0	1628320220	1630322232
1047410743	1047410743	0	1622162488	1622162488
1279474621	1279474621	0	1630576357	1640829270
2135377121	2135377121	0	1615783168	1615783844
377930682	377930682	0	1611250882	1631872217
1489505110	1489505110	0	1616506260	1644394700
2503000495	2503000495	0	1612079403	1641361732
2225951097	2225951097	0	1628045009	1628150070
1484932446	1484932446	0	1600518007	1610010134
1184209008	1184209008	0	1618298374	1639291409
2497063953	2497063953	0	1610726731	1616467203
582390015	582390015	0	1611920293	1641859767
3241965409	3241965409	0	1600350244	1639918701
2271256742	2271256742	0	1614338826	1617033339
3053343639	3053343639	0	1601725544	1601725726
3135067913	3135067913	0	1612058481	1613182017
1258001813	1258001813	0	1616831819	1622723760
1178137250	1178137250	0	1636711001	1636711001
2167463840	2167463840	0	1600350813	1631441638
3279897656	3279897656	0	1629800393	1630213215
2995561441	2995561441	0	1633585967	1633587175
2637488526	2637488526	0	1607956203	1607956200
2324617874	2324617874	0	1600518409	1640954339
3479418508	3479418508	0	1617597249	1638007174
320716510	320716510	0	1600700294	1604584912
1197879013	1197879013	0	1616391293	1616391292
3359594217	3359594217	0	1623726851	1623749222
1557523505	1557523505	0	1611751931	1613019490
3305905054	3305905054	0	1603085633	1603853099
2804952326	2804952326	0	1619832975	1619834955
2942661744	2942661744	0	1626198726	1626198726
1023709974	1023709974	0	1628525857	1640965081
2909215095	2909215095	0	1640005814	1640006883
3135096481	3135096481	0	1600351165	1620216180
767254684	767254684	0	1617685776	1638361108
3510842304	3510842304	0	1629023965	1629029574
650912176	650912176	0	1600351410	1642363400
2023166787	2023166787	0	1612675681	1637914433
1985500705	1985500705	0	1642773063	1642773063
1501777133	1501777133	0	1601095119	1615738929
1489726223	1489726223	0	1624319519	1630856767
1060128322	1060128322	0	1626689575	1626689591
417598284	417598284	0	1622969224	1640422482
2158993936	2158993936	0	1600353816	1600431484
2623585501	2623585501	0	1628774104	1629968694
3467176706	3467176706	0	1618150346	1619261359
2134201308	2134201308	0	1611276347	1623194034
1256439211	1256439211	0	1629732116	1634535481
1799587530	1799587530	0	1614743336	1624291662
2474553316	2474553316	0	1625024585	1625024585
2218252537	2218252537	0	1617540609	1624406598
2877883514	2877883514	0	1600408003	1641006566
3040479969	3040479969	0	1636941632	1643529060
514956289	514956289	0	1611149686	1625244801
1223551810	1223551810	0	1601820499	1604500992
3304159198	3304159198	0	1621603025	1621696103
603441463	603441463	0	1627635316	1639966054
1500095417	1500095417	0	1628225727	1640660227
598734420	598734420	0	1600410931	1610531497
2629235029	2629235029	0	1621562887	1629838880
2396470887	2396470887	0	1611883246	1620295751
1072433843	1072433843	0	1620404059	1620489803
1124446834	1124446834	0	1611337042	1611338039
937904405	937904405	0	1621533331	1621533331
503316541	503316541	0	1616331569	1616822271
727607934	727607934	0	1625285612	1625285624
747330266	747330266	0	1640441301	1640441301
839358144	839358144	0	1615874789	1615874787
3278606300	3278606300	0	1600518326	1614237207
3120046730	3120046730	0	1610957566	1611216057
2985476776	2985476776	0	1623952728	1623952728
1207688799	1207688799	0	1627639433	1627639433
2962934355	2962934355	0	1628440316	1639490219
1934229935	1934229935	0	1613057694	1613057694
2787153479	2787153479	0	1627175211	1627175211
635231523	635231523	0	1611064406	1628069706
3071739860	3071739860	0	1626938902	1640947054
2310373891	2310373891	0	1634622177	1634622177
1499335475	1499335475	0	1611150488	1620774799
2099713183	2099713183	0	1619959621	1619961436
2460858974	2460858974	0	1600418672	1640275559
1098542437	1098542437	0	1620189055	1622265779
2825038671	2825038671	0	1629680376	1629767102
2465078261	2465078261	0	1629961074	1629961074
363410303	363410303	0	1600783706	1604497596
442623480	442623480	0	1610715351	1636277670
1830035021	1830035021	4	1600427514	1644143898
1641392199	1641392199	0	1615627390	1615627390
1363642336	1363642336	0	1617451905	1617452205
2926116328	2926116328	0	1630255006	1630332413
3533904630	3533904630	0	1611140188	1618134584
2215954657	2215954657	0	1600431892	1628580433
2486017997	2486017997	0	1625013501	1625013501
2414136145	2414136145	0	1630286958	1633920646
1738313848	1738313848	0	1628748127	1635342610
3549753894	3549753894	0	1629609181	1629621568
59069545	59069545	0	1610463743	1614065728
3165449289	3165449289	0	1600431991	1610605656
3269437468	3269437468	0	1643546355	1643546510
3180305649	3180305649	0	1622777525	1622777525
3601275793	3601275793	0	1621775872	1621776749
471223660	471223660	0	1601517787	1601519528
3261463499	3261463499	0	1610837038	1610837037
2760876389	2760876389	0	1614333226	1638836575
1035149762	1035149762	0	1611165752	1626260140
524464864	524464864	0	1620283681	1620283875
1829972655	1829972655	0	1600432223	1604668267
799779109	799779109	0	1611910698	1612437455
664076220	664076220	0	1615516419	1615516419
1057679688	1057679688	4	1600517762	1644146800
741939056	741939056	0	1611793980	1612407439
1243113172	1243113172	0	1607834718	1607863333
2183095060	2183095060	0	1616464762	1637971748
1510893278	1510893278	0	1600517878	1610010110
2594122869	2594122869	0	1623645297	1643904660
2797865955	2797865955	0	1635603809	1635603809
201742661	201742661	0	1626439870	1626439870
1299470604	1299470604	0	1627480573	1627548040
3525885305	3525885305	0	1617027547	1627976770
2589010248	2589010248	0	1613989760	1631942327
2519821688	2519821688	0	1616427642	1616428020
3106776282	3106776282	0	1629095065	1629297174
2980798935	2980798935	0	1611929250	1633787919
3142443024	3142443024	0	1600593636	1613895116
1940560730	1940560730	0	1621010743	1626358737
935833026	935833026	0	1600521724	1600521723
82421623	82421623	0	1635949969	1642775224
1819232312	1819232312	0	1622421658	1626283645
420930893	420930893	0	1600517886	1600518304
3509217949	3509217949	0	1616305416	1628355586
2372351923	2372351923	0	1612917227	1613016755
2598402849	2598402849	0	1600523275	1600523275
479922691	479922691	0	1628744133	1630208348
1014212516	1014212516	0	1631936384	1631936384
1022154902	1022154902	0	1600537142	1631337750
285569383	285569383	0	1601032491	1601033917
2916076276	2916076276	0	1615865980	1616259463
2929591713	2929591713	0	1627644226	1627644226
1990905978	1990905978	0	1611178992	1616364775
1508849341	1508849341	0	1626347175	1627131909
2280028519	2280028519	0	1629520231	1630337736
2061533690	2061533690	0	1636735190	1636735190
1022245126	1022245126	0	1600537169	1640964401
2401887741	2401887741	0	1613732043	1613732043
120413091	120413091	0	1600556736	1600840974
1397925362	1397925362	0	1614612382	1631237408
2587388343	2587388343	0	1606824503	1606828748
461130614	461130614	0	1641552588	1641552588
3111035585	3111035585	0	1601902193	1623064395
940803141	940803141	0	1621758816	1640509987
920173584	920173584	0	1638939330	1639624915
2241687728	2241687728	0	1600593890	1612282146
1528852976	1528852976	0	1622588562	1622588562
3039286961	3039286961	0	1613114409	1640257439
71080288	71080288	0	1601095157	1601095341
1714414742	1714414742	0	1634443356	1634443356
982420129	982420129	0	1616561721	1616561720
2054761050	2054761050	0	1622969128	1638081554
2917141285	2917141285	0	1611736048	1611736061
2397893512	2397893512	0	1610715761	1612022609
2955775317	2955775317	0	1611387300	1611388165
3094646096	3094646096	0	1629287609	1629287609
3047191381	3047191381	0	1634537904	1640660271
215949838	215949838	0	1635212162	1635212162
3113785488	3113785488	0	1611728370	1613323458
2735117512	2735117512	0	1611979309	1612154236
1078254165	1078254165	0	1601042495	1641050749
1031160703	1031160703	0	1628688925	1630755714
1543025336	1543025336	0	1617704128	1621293095
516108255	516108255	0	1640581545	1640958737
3156027893	3156027893	0	1611150925	1621835082
1651777488	1651777488	0	1600593773	1600593772
2173400560	2173400560	0	1629896305	1629943568
195802835	195802835	0	1611370122	1629002287
1831664039	1831664039	0	1600594057	1600594056
248427213	248427213	0	1618023791	1618023791
1900461793	1900461793	0	1625729013	1629431419
962659336	962659336	0	1600594608	1603611708
1601982981	1601982981	0	1612859238	1612859238
1406304746	1406304746	0	1628059060	1635388359
3140806518	3140806518	0	1622521551	1641092339
2481484662	2481484662	0	1624171566	1629596395
2041348474	2041348474	0	1600603882	1629696331
291351748	291351748	0	1623763697	1623985232
3457009797	3457009797	0	1635261697	1635261720
2396986531	2396986531	0	1637385029	1637385029
3124148848	3124148848	0	1610758202	1612134490
541078998	541078998	0	1611224005	1623044366
451167239	451167239	0	1600594925	1610522231
2574356980	2574356980	0	1617366901	1621701685
3054412339	3054412339	0	1629038762	1629038776
1769966841	1769966841	0	1611390123	1611390723
497283281	497283281	0	1618020033	1618020067
1123042592	1123042592	0	1612793627	1613188228
2274857288	2274857288	0	1601043970	1627297342
3517829958	3517829958	0	1630150698	1630150698
3298738849	3298738849	0	1611744260	1611744260
1183673143	1183673143	0	1615692012	1615692302
1226646775	1226646775	0	1616889011	1617630867
2032271635	2032271635	0	1600595112	1600595112
781303807	781303807	0	1632360834	1632360971
1700876242	1700876242	0	1613903700	1615098171
1220197668	1220197668	0	1616689698	1616690320
2508285786	2508285786	0	1627782599	1627782599
799464419	799464419	0	1621850479	1635609510
1764208524	1764208524	0	1629684273	1639932347
2920372374	2920372374	0	1616339459	1639988149
974689889	974689889	0	1610716317	1610716317
2456372881	2456372881	0	1600604765	1600604765
2284132774	2284132774	0	1618282484	1618721748
286867725	286867725	0	1600859016	1600860687
1194366624	1194366624	0	1629601140	1629601270
1711631723	1711631723	0	1614865262	1618588719
1531651542	1531651542	0	1601041855	1601041855
2251608538	2251608538	0	1625015084	1644412966
1339755396	1339755396	0	1614773269	1615002324
2272125461	2272125461	0	1614773014	1615003611
1678339190	1678339190	0	1611368083	1619923663
2421522195	2421522195	0	1626096896	1626096896
1633773962	1633773962	0	1622421663	1622421663
2894273816	2894273816	0	1601098041	1634914108
806640601	806640601	0	1627713821	1627713821
3391235189	3391235189	0	1633277764	1633277802
2912076577	2912076577	0	1601122932	1601634384
1252800398	1252800398	0	1603432089	1611538720
1244241946	1244241946	0	1629515103	1632471448
2421880935	2421880935	0	1611222590	1621472592
3524974609	3524974609	0	1622905944	1622956398
994727719	994727719	0	1615859635	1618551151
1732133906	1732133906	0	1614857470	1614857575
2510751287	2510751287	0	1626088498	1626096823
871259071	871259071	0	1629561419	1629609268
1187651725	1187651725	0	1601520200	1601559455
2151804261	2151804261	0	1601551795	1602138692
869761687	869761687	0	1624678598	1624802936
2856164711	2856164711	0	1629186854	1629596647
2670657834	2670657834	0	1613106511	1613106511
1592681222	1592681222	0	1643889190	1643935191
776518275	776518275	0	1607834177	1607834492
2312149714	2312149714	0	1631204454	1631204454
2030970249	2030970249	0	1628405585	1628517861
3555718068	3555718068	0	1613622413	1624451653
2092178049	2092178049	0	1613367614	1615099669
3387692112	3387692112	0	1627975424	1627975424
1392130468	1392130468	0	1631175276	1634554283
1553319942	1553319942	0	1610770789	1610775049
2154723826	2154723826	0	1601551805	1610601523
2303012766	2303012766	0	1618155997	1624469950
1812804242	1812804242	0	1623965858	1633824893
2432311620	2432311620	0	1601613143	1633151932
1075321624	1075321624	0	1601623811	1601623811
3354089117	3354089117	0	1633058532	1633058532
3024467231	3024467231	0	1601623896	1601623917
1852214498	1852214498	0	1629214921	1629215046
2191178013	2191178013	0	1601654414	1601654501
923552582	923552582	0	1628125312	1628125312
2140866178	2140866178	0	1617600264	1641657382
1527820621	1527820621	0	1638329608	1638509868
511920170	511920170	0	1612065022	1612332463
3140598457	3140598457	0	1611278031	1612224574
3278306193	3278306193	0	1616820647	1616820646
3309626349	3309626349	0	1631755525	1634052408
1265549986	1265549986	0	1640037811	1640123923
2796727327	2796727327	0	1601694223	1630580623
2731106957	2731106957	0	1613216234	1636183863
2973774039	2973774039	0	1622265908	1624610859
563346357	563346357	0	1615632478	1636694134
1538752622	1538752622	0	1601695523	1613711399
1375997249	1375997249	0	1615632187	1616484267
2059467943	2059467943	0	1624020204	1640417224
811080227	811080227	0	1629959090	1640252076
2082261619	2082261619	0	1612785356	1641443119
2297082754	2297082754	0	1601695541	1601726557
207297407	207297407	0	1623589125	1640529188
596127434	596127434	0	1617983383	1620231692
2366512738	2366512738	0	1635291747	1640517531
363209810	363209810	0	1632494860	1632494860
601557860	601557860	0	1615384231	1615384231
2707925685	2707925685	0	1630236003	1630236003
3623014831	3623014831	0	1601695552	1601763480
3465211344	3465211344	0	1625763856	1627449125
3367425401	3367425401	0	1614691700	1640973986
2375634970	2375634970	0	1628897182	1628897182
2483635674	2483635674	0	1601695964	1611803561
541306955	541306955	0	1624442155	1624442221
502292587	502292587	0	1642246767	1643885005
11158048	11158048	0	1614141186	1616733102
1103940478	1103940478	0	1617636341	1637491495
3028923164	3028923164	0	1643032084	1643941082
1326285810	1326285810	0	1631228352	1631228352
3307788245	3307788245	0	1601697924	1629380186
2033231362	2033231362	0	1626255871	1626255981
2741538193	2741538193	0	1629637300	1629817469
2521937020	2521937020	0	1631228393	1631228393
925018495	925018495	0	1610963210	1636946973
1758913930	1758913930	0	1623771361	1627879176
3082815865	3082815865	0	1623661926	1623662172
3062707807	3062707807	0	1601697945	1601712964
1633956845	1633956845	0	1611590139	1611590403
3435202284	3435202284	0	1601700068	1602154006
1907311862	1907311862	0	1629865692	1629865692
2374230823	2374230823	0	1613828863	1613828863
3331639934	3331639934	0	1628751793	1629438987
2490142655	2490142655	0	1611903991	1629430518
965228990	965228990	0	1601701069	1601701179
157617073	157617073	0	1621341919	1624267148
2535022322	2535022322	0	1635772468	1636556450
1071659916	1071659916	0	1618367283	1618367283
2303899416	2303899416	0	1615110964	1615202952
2974520054	2974520054	0	1622895984	1623135495
849036550	849036550	0	1617262103	1617263068
656014149	656014149	0	1601703813	1612002770
659688	659688	0	1629021806	1630679315
405526308	405526308	0	1601705935	1621927500
277130617	277130617	0	1610192479	1638683916
3207561445	3207561445	0	1628349686	1628349686
3282827064	3282827064	0	1601709586	1640955282
772820300	772820300	0	1601715191	1610348908
2261032665	2261032665	0	1637595298	1639103295
2421873691	2421873691	0	1640679418	1640868054
1603212098	1603212098	0	1611554891	1611644850
717376719	717376719	0	1615148629	1615148635
978657356	978657356	0	1630423657	1634903106
2581914198	2581914198	0	1601717703	1601717701
2159643188	2159643188	0	1620623376	1620903352
2771313717	2771313717	0	1607343231	1627899311
2291135960	2291135960	0	1617977908	1617977908
1013056415	1013056415	0	1624714476	1624715650
2950976553	2950976553	0	1628347595	1628348089
1311685509	1311685509	0	1628918710	1628918710
1598983572	1598983572	0	1601719777	1643945138
241483767	241483767	0	1629102883	1644109727
1115493447	1115493447	0	1614652633	1619662263
418166741	418166741	5	1611664454	1611664456
2047930860	2047930860	0	1629299440	1641209507
1023271470	1023271470	0	1601724482	1601726041
1564439753	1564439753	0	1632981532	1640105771
652024751	652024751	0	1611760393	1612065735
946699153	946699153	0	1626674931	1626674931
2415140103	2415140103	0	1628208528	1628208528
3077230148	3077230148	0	1620051048	1620051048
2065721193	2065721193	0	1611337553	1611377543
3179385718	3179385718	0	1612776601	1644402339
244410394	244410394	0	1633788406	1633788406
2392435527	2392435527	0	1601737516	1629380203
1766001231	1766001231	0	1630717881	1630717881
2108968293	2108968293	0	1632786108	1632786460
379836448	379836448	0	1627656445	1627656445
1265960487	1265960487	0	1611852234	1613449910
906067846	906067846	0	1612241797	1627918267
3356386745	3356386745	0	1601788963	1601788990
734384097	734384097	0	1629774596	1629774596
1328899502	1328899502	0	1612785726	1612788678
809197363	809197363	0	1617027065	1634885946
2233786171	2233786171	0	1612424008	1625922944
884005005	884005005	0	1627006439	1630391721
2904322050	2904322050	0	1611748743	1612017466
76543700	76543700	0	1611728550	1611728622
2386076245	2386076245	0	1627550884	1627976323
1277863621	1277863621	0	1630293631	1630293631
1830596316	1830596316	0	1623113034	1626311686
1220904335	1220904335	0	1601820045	1611210587
2510056510	2510056510	0	1626946456	1628949998
1002584130	1002584130	0	1637078776	1637078885
2638359361	2638359361	0	1619735845	1619735845
2856645779	2856645779	0	1616341666	1619501558
931132941	931132941	0	1617432323	1643269809
1163903940	1163903940	0	1631782149	1632145515
2119005716	2119005716	0	1601820696	1601820695
1640118424	1640118424	0	1601822360	1627731277
2259735743	2259735743	0	1612344696	1612344696
1549274402	1549274402	0	1613300207	1617283471
1161133850	1161133850	0	1612239210	1626781817
2247780428	2247780428	0	1618234639	1627041652
1461006505	1461006505	0	1623661574	1623661627
2981628527	2981628527	0	1601822444	1601887557
3036791811	3036791811	0	1633786797	1633786797
3023930755	3023930755	0	1608206029	1613135574
779396821	779396821	0	1619445421	1635053622
3224745841	3224745841	0	1632485377	1633359573
573858895	573858895	0	1611223615	1623203912
2775604346	2775604346	0	1615382656	1636101422
1165541462	1165541462	0	1617595735	1617595733
3026943967	3026943967	0	1612843664	1612843664
781492889	781492889	0	1643174092	1644032803
3220184921	3220184921	0	1638538706	1638538706
3109915458	3109915458	0	1601843896	1601843895
1956996745	1956996745	0	1601864539	1628771299
1301800492	1301800492	0	1619627565	1641964964
1278702327	1278702327	0	1620436878	1641091010
1263002676	1263002676	0	1601903620	1601903620
264509969	264509969	0	1617028181	1627637194
1031885318	1031885318	0	1609073353	1609073353
776909819	776909819	0	1614301794	1617957958
2684146052	2684146052	0	1602076993	1603537197
1493301605	1493301605	0	1602689557	1614008907
1211143973	1211143973	0	1644041552	1644041551
1487694115	1487694115	0	1622455143	1640739419
2665163985	2665163985	0	1613735162	1636385811
1716058772	1716058772	0	1624970206	1627442214
1462381514	1462381514	0	1633271302	1633591852
2528413021	2528413021	0	1611632127	1611632127
2047534252	2047534252	0	1634724793	1634769254
738439769	738439769	0	1609074385	1609074392
3389018202	3389018202	0	1629558219	1629819022
599814767	599814767	0	1626425858	1636693003
2919867443	2919867443	0	1628994555	1641013522
1853017905	1853017905	0	1602689664	1602689737
1138776402	1138776402	0	1622091259	1622100150
3283269218	3283269218	0	1602856426	1603115618
1740386454	1740386454	0	1610980514	1610980514
1311969267	1311969267	0	1612973350	1629368547
354539338	354539338	0	1620746240	1642421853
1577264495	1577264495	0	1630721217	1631864395
2704359302	2704359302	0	1633787550	1633848094
3036456250	3036456250	0	1603002449	1603002798
973911532	973911532	0	1627548195	1627548195
745612010	745612010	0	1611319364	1611762747
33396305	33396305	0	1622715046	1623596033
1983025430	1983025430	0	1616650382	1629442143
3561038562	3561038562	0	1639900992	1639901003
1922585824	1922585824	0	1619020175	1619533786
3270235733	3270235733	0	1603025963	1640443917
1944561298	1944561298	0	1614728357	1614728357
3115931095	3115931095	0	1629374571	1631454226
875976553	875976553	0	1623074847	1623645648
2698399340	2698399340	0	1611282335	1622583736
947322165	947322165	0	1627744322	1628866014
2972209235	2972209235	0	1603030665	1637241868
2111783358	2111783358	0	1628036286	1628036895
2820843478	2820843478	0	1603082896	1608296469
1296738666	1296738666	0	1603172421	1603172421
391051853	391051853	0	1627969737	1627970053
1143525853	1143525853	0	1628777686	1630027978
814999460	814999460	0	1616160828	1616586160
862063801	862063801	0	1626412935	1628500724
2206223748	2206223748	0	1603277815	1603277815
3287619969	3287619969	0	1613309727	1613311256
35875686	35875686	0	1617366354	1633191510
2668220251	2668220251	0	1610684004	1612224550
3093687933	3093687933	0	1615718449	1615718660
469551364	469551364	0	1640613772	1640674042
2474756445	2474756445	0	1617540225	1617540287
2974338755	2974338755	0	1620613991	1638007337
2116957581	2116957581	0	1612335106	1612335106
3264962868	3264962868	0	1623592847	1628909057
1395989048	1395989048	0	1603291291	1603375272
2696523394	2696523394	0	1637147449	1637376032
2627865269	2627865269	0	1613220879	1625972311
357944226	357944226	0	1616828861	1640743985
3532292225	3532292225	0	1603375729	1603375729
920176377	920176377	0	1615729554	1627049287
2902550759	2902550759	0	1634535526	1635686108
840390262	840390262	0	1612531028	1618063213
2390066473	2390066473	0	1603425386	1603613867
1394163419	1394163419	0	1626096977	1634971795
1400982167	1400982167	0	1609638569	1609650048
826472654	826472654	0	1603507757	1603507756
3476936919	3476936919	0	1603796938	1607510707
1178137902	1178137902	0	1616169625	1617705741
1435949361	1435949361	0	1603517122	1609067992
3214525443	3214525443	0	1623660523	1623660651
2727333432	2727333432	0	1603517148	1641006551
2695383995	2695383995	0	1630415196	1630415196
2336965401	2336965401	0	1631850502	1634918488
1677739724	1677739724	0	1622675195	1636884744
3481079763	3481079763	0	1629601956	1630300116
2094729538	2094729538	0	1625321223	1625321223
571646771	571646771	0	1603543852	1627791628
1369830596	1369830596	0	1611328509	1630124962
2512037915	2512037915	0	1616216759	1640919309
1069844001	1069844001	0	1613914790	1617609272
3055458589	3055458589	0	1610979170	1610979170
2947525055	2947525055	0	1613907678	1613907676
1712158327	1712158327	0	1625154612	1625154612
2244191479	2244191479	0	1611554998	1611576037
1257446737	1257446737	0	1603544227	1629091481
2953790094	2953790094	0	1626615829	1626615875
2818486659	2818486659	0	1617540097	1617540096
1195640121	1195640121	0	1603544347	1628869015
897793609	897793609	0	1612251432	1615015691
281056046	281056046	0	1631949582	1633056741
530854556	530854556	0	1614867562	1614867561
2524612715	2524612715	0	1628865288	1629190490
1693097848	1693097848	0	1627724896	1627724896
2596472129	2596472129	0	1610726769	1612583983
2681781851	2681781851	0	1622890577	1639279374
741925809	741925809	0	1612255725	1612255725
1781483601	1781483601	0	1631842445	1631842445
2805872687	2805872687	0	1631711825	1639283516
3200129475	3200129475	0	1634181942	1641405808
1194251507	1194251507	0	1611777864	1640321927
2150279844	2150279844	0	1626689611	1626689611
2605118559	2605118559	0	1603550716	1628955499
2277068454	2277068454	0	1628856586	1628917752
1169164415	1169164415	0	1610715890	1611209718
2190290176	2190290176	0	1629902091	1629902091
3431828284	3431828284	0	1623592895	1628393622
3429437412	3429437412	0	1603555415	1628353625
2930436439	2930436439	0	1607401157	1627776183
2122356850	2122356850	0	1629866807	1629991162
924337189	924337189	0	1615727856	1636692983
877242975	877242975	0	1623949627	1623949720
3320514740	3320514740	0	1607401127	1638870128
2077485805	2077485805	0	1640784013	1641999012
2467469952	2467469952	0	1629941451	1630102542
1278350812	1278350812	0	1626782031	1627709367
3209808547	3209808547	0	1611728560	1611728560
1828914546	1828914546	0	1642496108	1642567405
2696096671	2696096671	0	1619167410	1629609591
3613591189	3613591189	0	1603597493	1624173935
790541446	790541446	0	1615382254	1627121291
2945441149	2945441149	0	1603603508	1611810255
2361817653	2361817653	0	1603606597	1603613259
3207318699	3207318699	0	1627836329	1634441102
1610375350	1610375350	0	1603627416	1604137959
2546609356	2546609356	0	1640082447	1640082447
2492273296	2492273296	0	1619797416	1644125416
951828277	951828277	0	1627837427	1630130098
2958313825	2958313825	0	1612008186	1612008184
1227949977	1227949977	0	1629334075	1630418214
827640327	827640327	0	1621591895	1621591895
961162154	961162154	0	1618394666	1620359719
2783673223	2783673223	0	1603634723	1604585626
798098762	798098762	0	1614012718	1614275006
1919052269	1919052269	0	1616300962	1640967141
2819584824	2819584824	0	1630685470	1630686517
3623322891	3623322891	0	1643039003	1643039003
3209786163	3209786163	0	1603795437	1603795437
3574549817	3574549817	0	1617539615	1617539747
3480064807	3480064807	0	1635661906	1635661988
1756310958	1756310958	0	1611324695	1632391101
3125912167	3125912167	0	1627837889	1631490755
3172352974	3172352974	0	1603798636	1607955513
107883909	107883909	0	1612113071	1640425144
3022644051	3022644051	0	1603806246	1604136807
37436753	37436753	0	1615099709	1615099709
1535601023	1535601023	0	1612974084	1619960563
1067762803	1067762803	0	1626658725	1641087145
2110363433	2110363433	0	1613190093	1613190760
3227981178	3227981178	0	1603808093	1612282173
2125646047	2125646047	0	1603855831	1611795165
3626356452	3626356452	0	1613744694	1621948807
864799893	864799893	0	1611592642	1629621797
892296166	892296166	0	1616827925	1624545042
3536485214	3536485214	0	1613058808	1613485682
1071149381	1071149381	0	1613734960	1633407834
1982289242	1982289242	0	1604136529	1623134953
2817470072	2817470072	0	1626492941	1632187378
1097077979	1097077979	0	1612743599	1612845498
284734345	284734345	0	1604138858	1620474760
3038202661	3038202661	0	1621208041	1625139049
256366056	256366056	0	1632294963	1632389561
2227826071	2227826071	0	1610715387	1613180780
1845970016	1845970016	0	1618471841	1641098489
407785350	407785350	0	1619847373	1619847372
1413842518	1413842518	0	1623600433	1623600674
3455723297	3455723297	0	1604207988	1628933857
1124172752	1124172752	0	1620699707	1620699707
897431787	897431787	0	1613282453	1619577124
2127553469	2127553469	0	1629600575	1629601144
691193275	691193275	0	1632111408	1632111605
3141994101	3141994101	0	1611210665	1611210651
2716300068	2716300068	0	1637343867	1637343974
1346659553	1346659553	0	1627976712	1627976712
2199183066	2199183066	0	1604325827	1641098351
997671403	997671403	0	1636296923	1638884712
2643305046	2643305046	0	1616143143	1634001153
